,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK_shooting,PK,PKatt_shooting,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt_keeper,PKA,PKsv,PKm,Cmp_keeper,Att_keeper,Cmp%_keeper,Att_keeper,Thr,Launch%,AvgLen,Att_keeper,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Cmp_passing,Att_passing,Cmp%_passing,TotDist_passing,PrgDist_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Ast,xA,KP,1/3_passing,PPA,CrsPA,Prog_passing,Att_passing_types,Live_passing_types,Dead,FK_passing_types,TB,Press_passing_types,Sw,Crs_passing_types,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp_passing_types,Off_passing_types,Out,Int_passing_types,Blocks_passing_types,SCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,GCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,Tkl,TklW_defense,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Tkl,Att_defense,Tkl%,Past,Press_defense,Succ_defense,%,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Blocks_defense,Sh_defense,ShSv,Pass,Int_defense,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Succ_possession,Att_possession,Succ%,#Pl,Megs,Carries,TotDist_possession,PrgDist_possession,Prog_possession,1/3_possession,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_possession,CrdY,CrdR,2CrdY,Fls,Fld_misc,Off_misc,Crs_misc,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost,Won%,team
43,2022-03-08,20:00,Champions Lg,Round of 16,Tue,Home,L,0,1,it Inter,0.0,12.0,2.0,16.7,0.0,0.0,15.9,1.0,0.0,0.0,1.6,1.6,0.14,-1.6,-1.6,Match Report,3.0,2.0,66.7,0.0,1.3,0.3,0.0,0.0,0.0,0.0,7.0,11.0,63.6,54.0,5.0,18.5,29.4,4.0,25.0,36.3,6.0,2.0,33.3,0.0,13.2,652.0,753.0,86.6,13081.0,3816.0,238.0,256.0,93.0,298.0,331.0,90.0,107.0,146.0,73.3,0.0,0.9,8.0,37.0,10.0,1.0,44.0,753.0,709.0,44.0,13.0,0.0,139.0,26.0,11.0,8.0,2.0,5.0,0.0,583.0,53.0,117.0,166.0,526.0,24.0,15.0,13.0,652.0,2.0,7.0,10.0,10.0,18.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,2.0,7.0,4.0,4.0,11.0,36.4,7.0,200.0,64.0,32.0,25.0,81.0,94.0,13.0,2.0,0.0,11.0,13.0,,11.0,0.0,62.0,861.0,71.0,241.0,423.0,254.0,28.0,817.0,7.0,18.0,38.9,11.0,4.0,587.0,2484.0,1289.0,55.0,19.0,3.0,16.0,13.0,711.0,652.0,91.7,44.0,3.0,0.0,0.0,12.0,12.0,2.0,11.0,13.0,8.0,0.0,0.0,0.0,93.0,13.0,15.0,46.4,Liverpool
44,2022-03-12,12:30,Premier League,Matchweek 29,Sat,Away,W,2,0,Brighton,2.0,17.0,8.0,47.1,0.06,0.13,15.0,0.0,1.0,1.0,2.3,1.5,0.09,-0.3,-0.5,Match Report,3.0,3.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,9.0,18.0,50.0,29.0,6.0,37.9,37.0,10.0,70.0,51.3,3.0,0.0,0.0,1.0,23.2,348.0,436.0,79.8,7809.0,3020.0,125.0,136.0,91.9,145.0,173.0,83.8,76.0,111.0,68.5,1.0,1.2,10.0,33.0,14.0,2.0,42.0,436.0,390.0,46.0,12.0,5.0,83.0,19.0,13.0,5.0,2.0,3.0,0.0,261.0,57.0,118.0,86.0,278.0,32.0,18.0,8.0,348.0,1.0,5.0,21.0,13.0,24.0,14.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,9.0,9.0,8.0,0.0,4.0,15.0,26.7,11.0,199.0,61.0,30.7,65.0,86.0,48.0,15.0,1.0,0.0,14.0,17.0,,16.0,0.0,48.0,562.0,49.0,176.0,248.0,165.0,35.0,517.0,9.0,14.0,64.3,10.0,0.0,304.0,1555.0,869.0,35.0,10.0,3.0,16.0,13.0,424.0,348.0,82.1,42.0,1.0,0.0,0.0,17.0,13.0,1.0,13.0,17.0,9.0,0.0,0.0,0.0,75.0,17.0,10.0,63.0,Liverpool
45,2022-03-16,20:15,Premier League,Matchweek 27,Wed,Away,W,2,0,Arsenal,2.0,9.0,3.0,33.3,0.22,0.67,13.7,0.0,0.0,0.0,0.8,0.8,0.09,1.2,1.2,Match Report,2.0,2.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,6.0,8.0,75.0,29.0,7.0,20.7,29.4,5.0,40.0,33.8,7.0,0.0,0.0,2.0,19.0,452.0,549.0,82.3,8848.0,2785.0,176.0,194.0,90.7,210.0,245.0,85.7,62.0,92.0,67.4,2.0,0.7,7.0,30.0,6.0,1.0,37.0,549.0,507.0,42.0,13.0,1.0,57.0,18.0,10.0,6.0,1.0,5.0,0.0,385.0,65.0,99.0,122.0,365.0,23.0,17.0,8.0,452.0,2.0,7.0,14.0,19.0,13.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,9.0,8.0,2.0,2.0,12.0,16.7,10.0,192.0,48.0,25.0,56.0,85.0,51.0,17.0,4.0,0.0,13.0,11.0,,24.0,1.0,50.0,672.0,66.0,219.0,347.0,139.0,21.0,631.0,6.0,9.0,66.7,6.0,1.0,412.0,1576.0,884.0,32.0,10.0,5.0,21.0,10.0,515.0,452.0,87.8,37.0,1.0,0.0,0.0,13.0,7.0,2.0,10.0,11.0,10.0,0.0,0.0,0.0,86.0,18.0,10.0,64.3,Liverpool
46,2022-03-20,18:00,FA Cup,Quarter-finals,Sun,Away,W,1,0,Nott'ham Forest,1.0,14.0,7.0,50.0,0.07,0.14,,,0.0,0.0,,,,,,Match Report,1.0,1.0,100.0,1.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,11.0,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,11.0,6.0,2.0,23.0,11.0,13.0,,,0.0,,,,,Liverpool
47,2022-04-02,12:30,Premier League,Matchweek 31,Sat,Home,W,2,0,Watford,2.0,19.0,2.0,10.5,0.05,0.5,18.4,0.0,1.0,1.0,2.1,1.3,0.07,-0.1,-0.3,Match Report,2.0,2.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,6.0,9.0,66.7,32.0,9.0,28.1,28.8,2.0,0.0,27.5,4.0,0.0,0.0,1.0,15.0,652.0,763.0,85.5,13343.0,3670.0,216.0,243.0,88.9,310.0,345.0,89.9,115.0,147.0,78.2,1.0,0.9,14.0,58.0,9.0,3.0,61.0,763.0,715.0,48.0,10.0,1.0,120.0,21.0,13.0,9.0,0.0,8.0,0.0,593.0,83.0,87.0,175.0,511.0,20.0,26.0,11.0,652.0,1.0,7.0,25.0,18.0,32.0,21.0,4.0,0.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,24.0,14.0,6.0,12.0,6.0,7.0,22.0,31.8,15.0,154.0,66.0,42.9,41.0,59.0,54.0,11.0,1.0,0.0,10.0,12.0,,6.0,0.0,73.0,875.0,38.0,167.0,491.0,266.0,25.0,826.0,7.0,18.0,38.9,10.0,2.0,588.0,2710.0,1585.0,86.0,23.0,2.0,16.0,14.0,752.0,652.0,86.7,61.0,1.0,0.0,0.0,9.0,12.0,1.0,13.0,12.0,14.0,1.0,0.0,0.0,95.0,28.0,17.0,62.2,Liverpool
48,2022-04-05,20:00,Champions Lg,Quarter-finals,Tue,Away,W,3,1,pt Benfica,3.0,18.0,8.0,44.4,0.17,0.38,14.9,0.0,0.0,0.0,3.4,3.4,0.19,-0.4,-0.4,Match Report,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,21.0,7.0,33.3,31.9,5.0,40.0,36.6,5.0,0.0,0.0,2.0,17.2,675.0,777.0,86.9,13061.0,4114.0,258.0,288.0,89.6,326.0,349.0,93.4,81.0,116.0,69.8,3.0,3.4,17.0,68.0,15.0,4.0,62.0,777.0,735.0,42.0,11.0,7.0,89.0,23.0,16.0,6.0,0.0,6.0,0.0,592.0,72.0,113.0,157.0,549.0,26.0,18.0,11.0,675.0,1.0,9.0,13.0,12.0,33.0,28.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,12.0,6.0,9.0,6.0,12.0,26.0,46.2,14.0,160.0,75.0,46.9,35.0,69.0,56.0,5.0,1.0,0.0,4.0,18.0,,15.0,1.0,65.0,913.0,34.0,139.0,550.0,282.0,32.0,871.0,11.0,29.0,37.9,13.0,0.0,695.0,2788.0,1613.0,82.0,22.0,5.0,22.0,14.0,761.0,675.0,88.7,62.0,1.0,0.0,0.0,16.0,9.0,1.0,16.0,18.0,12.0,0.0,0.0,0.0,115.0,19.0,14.0,57.6,Liverpool
49,2022-04-10,16:30,Premier League,Matchweek 32,Sun,Away,D,2,2,Manchester City,2.0,6.0,4.0,66.7,0.33,0.5,23.5,0.0,0.0,0.0,1.0,1.0,0.17,1.0,1.0,Match Report,4.0,2.0,50.0,0.0,1.8,-0.2,0.0,0.0,0.0,0.0,8.0,20.0,40.0,42.0,5.0,26.2,31.1,10.0,90.0,59.1,10.0,0.0,0.0,3.0,19.3,396.0,496.0,79.8,8058.0,2732.0,150.0,171.0,87.7,186.0,214.0,86.9,59.0,102.0,57.8,2.0,1.0,5.0,25.0,6.0,1.0,29.0,496.0,453.0,43.0,14.0,6.0,104.0,16.0,5.0,1.0,0.0,1.0,0.0,316.0,68.0,112.0,110.0,329.0,21.0,15.0,9.0,396.0,2.0,8.0,15.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,15.0,7.0,2.0,11.0,19.0,57.9,8.0,239.0,57.0,23.8,62.0,103.0,74.0,12.0,4.0,1.0,8.0,15.0,,15.0,0.0,45.0,605.0,101.0,244.0,289.0,98.0,19.0,564.0,3.0,10.0,30.0,4.0,0.0,319.0,1320.0,681.0,21.0,7.0,3.0,7.0,12.0,479.0,396.0,82.7,29.0,4.0,0.0,0.0,13.0,9.0,2.0,5.0,15.0,15.0,0.0,0.0,0.0,81.0,11.0,12.0,47.8,Liverpool
50,2022-04-13,20:00,Champions Lg,Quarter-finals,Wed,Home,D,3,3,pt Benfica,3.0,17.0,5.0,29.4,0.18,0.6,16.0,0.0,0.0,0.0,2.2,2.2,0.13,0.8,0.8,Match Report,4.0,1.0,25.0,0.0,2.5,-0.5,0.0,0.0,0.0,0.0,7.0,12.0,58.3,58.0,8.0,20.7,28.8,1.0,0.0,7.0,4.0,1.0,25.0,1.0,15.9,713.0,835.0,85.4,13329.0,4304.0,291.0,322.0,90.4,325.0,364.0,89.3,88.0,122.0,72.1,3.0,2.0,12.0,51.0,13.0,1.0,60.0,835.0,792.0,43.0,16.0,1.0,78.0,14.0,15.0,8.0,2.0,5.0,0.0,630.0,102.0,103.0,168.0,599.0,28.0,14.0,10.0,713.0,1.0,11.0,26.0,14.0,22.0,18.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,11.0,6.0,3.0,5.0,3.0,5.0,15.0,33.3,10.0,155.0,57.0,36.8,19.0,70.0,66.0,12.0,2.0,0.0,10.0,15.0,,1.0,0.0,66.0,932.0,69.0,260.0,491.0,228.0,43.0,892.0,10.0,16.0,62.5,11.0,0.0,609.0,2806.0,1585.0,77.0,18.0,7.0,16.0,8.0,800.0,713.0,89.1,60.0,0.0,0.0,0.0,10.0,11.0,1.0,15.0,15.0,6.0,0.0,0.0,0.0,108.0,15.0,15.0,50.0,Liverpool
51,2022-04-16,15:30,FA Cup,Semi-finals,Sat,Away,W,3,2,Manchester City,3.0,11.0,7.0,63.6,0.27,0.43,,,0.0,0.0,,,,,,Match Report,6.0,4.0,66.7,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,5.0,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,12.0,15.0,3.0,10.0,5.0,11.0,,,0.0,,,,,Liverpool
52,2022-04-19,20:00,Premier League,Matchweek 30,Tue,Home,W,4,0,Manchester Utd,4.0,14.0,5.0,35.7,0.29,0.8,14.8,0.0,0.0,0.0,2.3,2.3,0.17,1.7,1.7,Match Report,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,60.0,8.0,11.7,25.4,4.0,25.0,27.3,1.0,0.0,0.0,4.0,18.5,833.0,932.0,89.4,16598.0,4731.0,312.0,336.0,92.9,386.0,410.0,94.1,130.0,169.0,76.9,4.0,2.3,12.0,60.0,14.0,3.0,50.0,932.0,889.0,43.0,8.0,4.0,111.0,22.0,8.0,9.0,2.0,7.0,0.0,758.0,73.0,101.0,216.0,661.0,12.0,21.0,10.0,833.0,2.0,3.0,19.0,12.0,23.0,19.0,3.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,6.0,7.0,2.0,4.0,9.0,44.4,5.0,86.0,33.0,38.4,15.0,44.0,27.0,10.0,1.0,0.0,9.0,17.0,,4.0,0.0,72.0,1034.0,79.0,257.0,573.0,247.0,36.0,991.0,7.0,13.0,53.8,10.0,0.0,760.0,2621.0,1537.0,61.0,16.0,5.0,12.0,20.0,922.0,833.0,90.3,50.0,1.0,0.0,0.0,5.0,9.0,3.0,8.0,17.0,10.0,0.0,0.0,0.0,89.0,13.0,13.0,50.0,Liverpool
53,2022-04-24,16:30,Premier League,Matchweek 34,Sun,Home,W,2,0,Everton,2.0,18.0,4.0,22.2,0.11,0.5,15.1,0.0,0.0,0.0,1.6,1.6,0.09,0.4,0.4,Match Report,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,19.0,5.0,10.5,22.4,9.0,22.2,32.4,2.0,0.0,0.0,1.0,20.0,723.0,838.0,86.3,14318.0,4183.0,274.0,302.0,90.7,336.0,370.0,90.8,108.0,140.0,77.1,2.0,0.8,13.0,83.0,23.0,8.0,58.0,838.0,778.0,60.0,8.0,0.0,78.0,21.0,17.0,13.0,2.0,11.0,0.0,634.0,87.0,117.0,207.0,552.0,30.0,29.0,9.0,723.0,1.0,6.0,16.0,18.0,27.0,21.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,15.0,6.0,7.0,5.0,3.0,11.0,23.0,47.8,12.0,118.0,39.0,33.1,40.0,36.0,42.0,12.0,4.0,0.0,8.0,9.0,,5.0,0.0,81.0,954.0,49.0,169.0,510.0,349.0,48.0,895.0,7.0,21.0,33.3,8.0,0.0,725.0,2959.0,1627.0,84.0,34.0,4.0,17.0,9.0,793.0,723.0,91.2,58.0,2.0,0.0,0.0,8.0,13.0,1.0,17.0,9.0,6.0,0.0,0.0,0.0,116.0,15.0,13.0,53.6,Liverpool
54,2022-04-27,20:00,Champions Lg,Semi-finals,Wed,Home,W,2,0,es Villarreal,1.0,20.0,5.0,25.0,0.05,0.2,17.7,1.0,0.0,0.0,1.8,1.8,0.09,-0.8,-0.8,Match Report,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,3.0,0.0,22.2,1.0,0.0,17.0,1.0,0.0,0.0,2.0,27.3,693.0,795.0,87.2,12941.0,3812.0,310.0,335.0,92.5,285.0,316.0,90.2,89.0,124.0,71.8,1.0,1.6,15.0,79.0,19.0,2.0,60.0,795.0,747.0,48.0,9.0,1.0,68.0,23.0,16.0,10.0,1.0,9.0,0.0,604.0,88.0,103.0,166.0,562.0,22.0,27.0,5.0,693.0,3.0,9.0,24.0,13.0,31.0,23.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,8.0,10.0,7.0,5.0,13.0,38.5,8.0,146.0,55.0,37.7,16.0,64.0,66.0,12.0,0.0,0.0,12.0,24.0,,7.0,0.0,73.0,912.0,34.0,165.0,482.0,313.0,45.0,866.0,5.0,11.0,45.5,7.0,1.0,721.0,3148.0,1425.0,61.0,20.0,10.0,15.0,18.0,757.0,693.0,91.5,60.0,1.0,0.0,0.0,9.0,9.0,4.0,16.0,24.0,13.0,0.0,0.0,0.0,100.0,16.0,8.0,66.7,Liverpool
55,2022-04-30,12:30,Premier League,Matchweek 35,Sat,Away,W,1,0,Newcastle Utd,1.0,24.0,11.0,45.8,0.04,0.09,17.4,2.0,0.0,0.0,2.3,2.3,0.1,-1.3,-1.3,Match Report,2.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,12.0,17.0,70.6,45.0,6.0,35.6,33.9,2.0,50.0,34.5,6.0,2.0,33.3,2.0,21.6,454.0,548.0,82.8,9135.0,2933.0,164.0,184.0,89.1,219.0,248.0,88.3,61.0,100.0,61.0,1.0,1.9,15.0,34.0,13.0,1.0,44.0,548.0,506.0,42.0,18.0,4.0,59.0,21.0,11.0,6.0,1.0,5.0,0.0,370.0,70.0,108.0,99.0,386.0,27.0,15.0,9.0,454.0,1.0,10.0,19.0,4.0,33.0,22.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,16.0,12.0,9.0,2.0,4.0,19.0,21.1,15.0,153.0,52.0,34.0,59.0,63.0,31.0,10.0,1.0,0.0,9.0,14.0,,22.0,0.0,64.0,681.0,62.0,241.0,322.0,161.0,38.0,637.0,11.0,20.0,55.0,13.0,1.0,414.0,1743.0,1093.0,38.0,12.0,6.0,12.0,11.0,531.0,454.0,85.5,44.0,3.0,0.0,0.0,11.0,18.0,1.0,11.0,14.0,16.0,0.0,0.0,0.0,90.0,20.0,29.0,40.8,Liverpool
56,2022-05-03,21:00,Champions Lg,Semi-finals,Tue,Away,W,3,2,es Villarreal,3.0,15.0,5.0,33.3,0.2,0.6,17.6,0.0,0.0,0.0,2.0,2.0,0.13,1.0,1.0,Match Report,2.0,0.0,0.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,4.0,11.0,36.4,20.0,4.0,40.0,34.7,5.0,60.0,48.6,9.0,1.0,11.1,0.0,14.5,362.0,490.0,73.9,7456.0,2353.0,134.0,164.0,81.7,161.0,201.0,80.1,63.0,113.0,55.8,3.0,1.9,13.0,19.0,5.0,1.0,21.0,490.0,433.0,57.0,23.0,4.0,67.0,26.0,11.0,2.0,0.0,2.0,0.0,278.0,81.0,131.0,103.0,309.0,32.0,24.0,6.0,362.0,4.0,16.0,17.0,5.0,25.0,15.0,3.0,4.0,1.0,2.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,17.0,12.0,8.0,6.0,3.0,6.0,11.0,54.5,5.0,174.0,71.0,40.8,60.0,72.0,42.0,15.0,1.0,0.0,14.0,14.0,,11.0,0.0,56.0,602.0,52.0,220.0,281.0,133.0,22.0,549.0,11.0,16.0,68.8,11.0,0.0,312.0,1450.0,761.0,28.0,10.0,4.0,15.0,12.0,472.0,362.0,76.7,21.0,1.0,0.0,0.0,16.0,18.0,4.0,11.0,14.0,12.0,0.0,0.0,0.0,116.0,18.0,21.0,46.2,Liverpool
57,2022-05-07,19:45,Premier League,Matchweek 36,Sat,Home,D,1,1,Tottenham,1.0,22.0,3.0,13.6,0.05,0.33,18.6,0.0,0.0,0.0,1.2,1.2,0.05,-0.2,-0.2,Match Report,3.0,2.0,66.7,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,3.0,6.0,50.0,18.0,4.0,16.7,26.9,4.0,75.0,52.3,10.0,1.0,10.0,2.0,19.3,569.0,695.0,81.9,11276.0,3262.0,204.0,235.0,86.8,262.0,295.0,88.8,90.0,137.0,65.7,1.0,1.0,16.0,69.0,16.0,3.0,57.0,695.0,651.0,44.0,8.0,0.0,91.0,18.0,21.0,11.0,2.0,9.0,0.0,509.0,74.0,112.0,159.0,473.0,21.0,19.0,9.0,569.0,0.0,12.0,11.0,17.0,32.0,23.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,5.0,7.0,6.0,5.0,14.0,35.7,9.0,137.0,59.0,43.1,28.0,46.0,63.0,19.0,3.0,0.0,16.0,15.0,,11.0,0.0,64.0,817.0,39.0,114.0,399.0,346.0,49.0,773.0,8.0,15.0,53.3,9.0,0.0,578.0,2634.0,1423.0,71.0,23.0,6.0,7.0,13.0,636.0,569.0,89.5,57.0,3.0,0.0,0.0,13.0,11.0,0.0,21.0,15.0,12.0,0.0,0.0,0.0,122.0,18.0,15.0,54.5,Liverpool
58,2022-05-10,20:00,Premier League,Matchweek 33,Tue,Away,W,2,1,Aston Villa,2.0,17.0,5.0,29.4,0.12,0.4,15.4,2.0,0.0,0.0,1.9,1.9,0.12,0.1,0.1,Match Report,4.0,3.0,75.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,9.0,12.0,75.0,25.0,6.0,36.0,33.2,6.0,50.0,43.0,6.0,0.0,0.0,2.0,19.0,451.0,560.0,80.5,9230.0,3102.0,179.0,206.0,86.9,184.0,214.0,86.0,80.0,114.0,70.2,1.0,0.6,9.0,36.0,11.0,2.0,37.0,560.0,518.0,42.0,11.0,1.0,97.0,32.0,12.0,3.0,0.0,2.0,1.0,363.0,94.0,103.0,118.0,381.0,26.0,20.0,7.0,451.0,2.0,14.0,18.0,19.0,24.0,15.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,10.0,7.0,7.0,0.0,3.0,13.0,23.1,10.0,140.0,49.0,35.0,32.0,58.0,50.0,11.0,0.0,0.0,11.0,12.0,,10.0,1.0,60.0,649.0,55.0,194.0,312.0,192.0,40.0,606.0,19.0,26.0,73.1,19.0,0.0,429.0,2365.0,1355.0,55.0,23.0,8.0,9.0,4.0,548.0,451.0,82.3,37.0,0.0,0.0,0.0,14.0,12.0,2.0,12.0,12.0,10.0,0.0,0.0,0.0,96.0,10.0,15.0,40.0,Liverpool
59,2022-05-14,16:45,FA Cup,Final,Sat,Away,D,0 (6),0 (5),Chelsea,0.0,17.0,2.0,11.8,0.0,0.0,,,0.0,0.0,,,,,,Match Report,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,3.0,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,12.0,1.0,25.0,3.0,10.0,,,0.0,,,,,Liverpool
60,2022-05-17,19:45,Premier League,Matchweek 37,Tue,Away,W,2,1,Southampton,2.0,24.0,5.0,20.8,0.08,0.4,17.5,0.0,0.0,0.0,1.5,1.5,0.06,0.5,0.5,Match Report,2.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,7.0,14.0,50.0,38.0,4.0,34.2,33.1,1.0,100.0,43.0,6.0,0.0,0.0,5.0,23.8,685.0,792.0,86.5,12815.0,3446.0,287.0,312.0,92.0,300.0,329.0,91.2,86.0,119.0,72.3,1.0,1.4,19.0,59.0,21.0,3.0,64.0,792.0,749.0,43.0,6.0,0.0,97.0,16.0,18.0,9.0,1.0,5.0,0.0,612.0,84.0,96.0,189.0,536.0,21.0,25.0,6.0,685.0,2.0,8.0,15.0,20.0,36.0,32.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,5.0,9.0,7.0,7.0,17.0,41.2,10.0,165.0,44.0,26.7,32.0,68.0,65.0,9.0,3.0,0.0,6.0,16.0,,10.0,0.0,71.0,902.0,51.0,188.0,448.0,306.0,40.0,860.0,9.0,14.0,64.3,10.0,2.0,624.0,3277.0,1893.0,94.0,18.0,5.0,9.0,11.0,741.0,685.0,92.4,64.0,0.0,0.0,0.0,10.0,9.0,2.0,18.0,16.0,10.0,0.0,0.0,0.0,102.0,19.0,16.0,54.3,Liverpool
61,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Home,W,3,1,Wolves,3.0,29.0,7.0,24.1,0.1,0.43,15.2,0.0,0.0,0.0,3.2,3.2,0.11,-0.2,-0.2,Match Report,5.0,4.0,80.0,0.0,1.3,0.3,0.0,0.0,0.0,0.0,10.0,13.0,76.9,31.0,6.0,35.5,34.3,4.0,50.0,50.0,3.0,1.0,33.3,3.0,18.6,629.0,723.0,87.0,12464.0,4342.0,233.0,254.0,91.7,289.0,324.0,89.2,94.0,121.0,77.7,3.0,2.2,20.0,51.0,20.0,5.0,71.0,723.0,683.0,40.0,4.0,5.0,38.0,19.0,16.0,5.0,0.0,4.0,0.0,550.0,82.0,91.0,169.0,496.0,15.0,25.0,9.0,629.0,2.0,5.0,12.0,12.0,43.0,32.0,2.0,5.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,5.0,6.0,3.0,5.0,13.0,38.5,8.0,153.0,50.0,32.7,30.0,65.0,58.0,8.0,1.0,0.0,7.0,11.0,,7.0,0.0,63.0,833.0,51.0,184.0,422.0,281.0,62.0,793.0,10.0,18.0,55.6,11.0,2.0,560.0,3117.0,1873.0,92.0,21.0,10.0,14.0,11.0,681.0,629.0,92.4,71.0,1.0,0.0,0.0,6.0,4.0,3.0,16.0,11.0,8.0,0.0,0.0,0.0,105.0,10.0,7.0,58.8,Liverpool
